Sr No,Fund Name,AmfiCode,Nav Date,Nav,Benchmark Name,Benchmark Value
952,Kotak Equity Opportunities Fund,120158,18-Nov-2016,91.357,Nifty LargeMidcap 250 TRI,5081.42
953,Kotak Equity Opportunities Fund,120158,21-Nov-2016,89.462,Nifty LargeMidcap 250 TRI,4964.82
954,Kotak Equity Opportunities Fund,120158,22-Nov-2016,90.562,Nifty LargeMidcap 250 TRI,5028.86
955,Kotak Equity Opportunities Fund,120158,23-Nov-2016,91.033,Nifty LargeMidcap 250 TRI,5068.01
956,Kotak Equity Opportunities Fund,120158,24-Nov-2016,90.497,Nifty LargeMidcap 250 TRI,5034.07
957,Kotak Equity Opportunities Fund,120158,25-Nov-2016,91.993,Nifty LargeMidcap 250 TRI,5121.21
958,Kotak Equity Opportunities Fund,120158,28-Nov-2016,92.347,Nifty LargeMidcap 250 TRI,5142.32
959,Kotak Equity Opportunities Fund,120158,29-Nov-2016,92.771,Nifty LargeMidcap 250 TRI,5167.06
960,Kotak Equity Opportunities Fund,120158,30-Nov-2016,93.519,Nifty LargeMidcap 250 TRI,5225.61
961,Kotak Equity Opportunities Fund,120158,01-Dec-2016,92.938,Nifty LargeMidcap 250 TRI,5189.16
962,Kotak Equity Opportunities Fund,120158,02-Dec-2016,91.525,Nifty LargeMidcap 250 TRI,5117.7
963,Kotak Equity Opportunities Fund,120158,05-Dec-2016,91.99,Nifty LargeMidcap 250 TRI,5144.27
964,Kotak Equity Opportunities Fund,120158,06-Dec-2016,92.254,Nifty LargeMidcap 250 TRI,5160.34
965,Kotak Equity Opportunities Fund,120158,07-Dec-2016,91.987,Nifty LargeMidcap 250 TRI,5140.07
966,Kotak Equity Opportunities Fund,120158,08-Dec-2016,93.406,Nifty LargeMidcap 250 TRI,5221.26
967,Kotak Equity Opportunities Fund,120158,09-Dec-2016,93.812,Nifty LargeMidcap 250 TRI,5234.01
968,Kotak Equity Opportunities Fund,120158,12-Dec-2016,92.423,Nifty LargeMidcap 250 TRI,5176.33
969,Kotak Equity Opportunities Fund,120158,13-Dec-2016,92.388,Nifty LargeMidcap 250 TRI,5178.36
970,Kotak Equity Opportunities Fund,120158,14-Dec-2016,92.05,Nifty LargeMidcap 250 TRI,5147.98
971,Kotak Equity Opportunities Fund,120158,15-Dec-2016,92.001,Nifty LargeMidcap 250 TRI,5143.27
972,Kotak Equity Opportunities Fund,120158,16-Dec-2016,91.812,Nifty LargeMidcap 250 TRI,5133.64
973,Kotak Equity Opportunities Fund,120158,19-Dec-2016,91.448,Nifty LargeMidcap 250 TRI,5110.02
974,Kotak Equity Opportunities Fund,120158,20-Dec-2016,91.032,Nifty LargeMidcap 250 TRI,5070.78
975,Kotak Equity Opportunities Fund,120158,21-Dec-2016,90.891,Nifty LargeMidcap 250 TRI,5064.34
976,Kotak Equity Opportunities Fund,120158,22-Dec-2016,89.78,Nifty LargeMidcap 250 TRI,5005.96
977,Kotak Equity Opportunities Fund,120158,23-Dec-2016,89.883,Nifty LargeMidcap 250 TRI,5004.18
978,Kotak Equity Opportunities Fund,120158,26-Dec-2016,88.755,Nifty LargeMidcap 250 TRI,4920.18
979,Kotak Equity Opportunities Fund,120158,27-Dec-2016,89.9,Nifty LargeMidcap 250 TRI,4997.69
980,Kotak Equity Opportunities Fund,120158,28-Dec-2016,90.228,Nifty LargeMidcap 250 TRI,5019.93
981,Kotak Equity Opportunities Fund,120158,29-Dec-2016,91.045,Nifty LargeMidcap 250 TRI,5079.71
982,Kotak Equity Opportunities Fund,120158,30-Dec-2016,92.206,Nifty LargeMidcap 250 TRI,5120.35
983,Kotak Equity Opportunities Fund,120158,02-Jan-2017,92.689,Nifty LargeMidcap 250 TRI,5144.81
984,Kotak Equity Opportunities Fund,120158,03-Jan-2017,93.199,Nifty LargeMidcap 250 TRI,5167.99
985,Kotak Equity Opportunities Fund,120158,04-Jan-2017,93.286,Nifty LargeMidcap 250 TRI,5172.94
986,Kotak Equity Opportunities Fund,120158,05-Jan-2017,94.183,Nifty LargeMidcap 250 TRI,5227.08
987,Kotak Equity Opportunities Fund,120158,06-Jan-2017,93.728,Nifty LargeMidcap 250 TRI,5211.57
988,Kotak Equity Opportunities Fund,120158,09-Jan-2017,93.73,Nifty LargeMidcap 250 TRI,5218.7
989,Kotak Equity Opportunities Fund,120158,10-Jan-2017,94.395,Nifty LargeMidcap 250 TRI,5246.4
990,Kotak Equity Opportunities Fund,120158,11-Jan-2017,95.735,Nifty LargeMidcap 250 TRI,5310.21
991,Kotak Equity Opportunities Fund,120158,12-Jan-2017,95.765,Nifty LargeMidcap 250 TRI,5319.81
992,Kotak Equity Opportunities Fund,120158,13-Jan-2017,95.689,Nifty LargeMidcap 250 TRI,5315.75
993,Kotak Equity Opportunities Fund,120158,16-Jan-2017,95.809,Nifty LargeMidcap 250 TRI,5330.85
994,Kotak Equity Opportunities Fund,120158,17-Jan-2017,95.944,Nifty LargeMidcap 250 TRI,5335.36
995,Kotak Equity Opportunities Fund,120158,18-Jan-2017,96.342,Nifty LargeMidcap 250 TRI,5359.41
996,Kotak Equity Opportunities Fund,120158,19-Jan-2017,96.759,Nifty LargeMidcap 250 TRI,5379.43
997,Kotak Equity Opportunities Fund,120158,20-Jan-2017,95.79,Nifty LargeMidcap 250 TRI,5312.92
998,Kotak Equity Opportunities Fund,120158,23-Jan-2017,96.167,Nifty LargeMidcap 250 TRI,5340.14
999,Kotak Equity Opportunities Fund,120158,24-Jan-2017,97.143,Nifty LargeMidcap 250 TRI,5398.27
1000,Kotak Equity Opportunities Fund,120158,25-Jan-2017,98.351,Nifty LargeMidcap 250 TRI,5469.49
1001,Kotak Equity Opportunities Fund,120158,27-Jan-2017,98.717,Nifty LargeMidcap 250 TRI,5500.38
1002,Kotak Equity Opportunities Fund,120158,30-Jan-2017,98.547,Nifty LargeMidcap 250 TRI,5492.42
1003,Kotak Equity Opportunities Fund,120158,31-Jan-2017,97.808,Nifty LargeMidcap 250 TRI,5437.61
1004,Kotak Equity Opportunities Fund,120158,01-Feb-2017,100.051,Nifty LargeMidcap 250 TRI,5538.23
1005,Kotak Equity Opportunities Fund,120158,02-Feb-2017,100.31,Nifty LargeMidcap 250 TRI,5570.53
1006,Kotak Equity Opportunities Fund,120158,03-Feb-2017,100.652,Nifty LargeMidcap 250 TRI,5602.62
1007,Kotak Equity Opportunities Fund,120158,06-Feb-2017,101.518,Nifty LargeMidcap 250 TRI,5643.82
1008,Kotak Equity Opportunities Fund,120158,07-Feb-2017,101.095,Nifty LargeMidcap 250 TRI,5627.38
1009,Kotak Equity Opportunities Fund,120158,08-Feb-2017,101.274,Nifty LargeMidcap 250 TRI,5639.98
1010,Kotak Equity Opportunities Fund,120158,09-Feb-2017,101.501,Nifty LargeMidcap 250 TRI,5649.89
1011,Kotak Equity Opportunities Fund,120158,10-Feb-2017,101.48,Nifty LargeMidcap 250 TRI,5656.71
1012,Kotak Equity Opportunities Fund,120158,13-Feb-2017,101.164,Nifty LargeMidcap 250 TRI,5642.63
1013,Kotak Equity Opportunities Fund,120158,14-Feb-2017,100.535,Nifty LargeMidcap 250 TRI,5632.46
1014,Kotak Equity Opportunities Fund,120158,15-Feb-2017,99.592,Nifty LargeMidcap 250 TRI,5573.46
1015,Kotak Equity Opportunities Fund,120158,16-Feb-2017,100.523,Nifty LargeMidcap 250 TRI,5633.96
1016,Kotak Equity Opportunities Fund,120158,17-Feb-2017,101.056,Nifty LargeMidcap 250 TRI,5657.57
1017,Kotak Equity Opportunities Fund,120158,20-Feb-2017,101.664,Nifty LargeMidcap 250 TRI,5701.16
1018,Kotak Equity Opportunities Fund,120158,21-Feb-2017,101.865,Nifty LargeMidcap 250 TRI,5727.58
1019,Kotak Equity Opportunities Fund,120158,22-Feb-2017,102.051,Nifty LargeMidcap 250 TRI,5715.98
1020,Kotak Equity Opportunities Fund,120158,23-Feb-2017,102.159,Nifty LargeMidcap 250 TRI,5729.33
1021,Kotak Equity Opportunities Fund,120158,27-Feb-2017,101.963,Nifty LargeMidcap 250 TRI,5724.29
1022,Kotak Equity Opportunities Fund,120158,28-Feb-2017,101.834,Nifty LargeMidcap 250 TRI,5735.25
1023,Kotak Equity Opportunities Fund,120158,01-Mar-2017,101.972,Nifty LargeMidcap 250 TRI,5762.39
1024,Kotak Equity Opportunities Fund,120158,02-Mar-2017,101.224,Nifty LargeMidcap 250 TRI,5702.33
1025,Kotak Equity Opportunities Fund,120158,03-Mar-2017,101.419,Nifty LargeMidcap 250 TRI,5713.48
1026,Kotak Equity Opportunities Fund,120158,06-Mar-2017,102.083,Nifty LargeMidcap 250 TRI,5742.59
1027,Kotak Equity Opportunities Fund,120158,07-Mar-2017,101.967,Nifty LargeMidcap 250 TRI,5737.38
1028,Kotak Equity Opportunities Fund,120158,08-Mar-2017,101.533,Nifty LargeMidcap 250 TRI,5715.26
1029,Kotak Equity Opportunities Fund,120158,09-Mar-2017,101.642,Nifty LargeMidcap 250 TRI,5714.12
1030,Kotak Equity Opportunities Fund,120158,10-Mar-2017,101.5,Nifty LargeMidcap 250 TRI,5713.45
1031,Kotak Equity Opportunities Fund,120158,14-Mar-2017,102.984,Nifty LargeMidcap 250 TRI,5803.53
1032,Kotak Equity Opportunities Fund,120158,15-Mar-2017,103.431,Nifty LargeMidcap 250 TRI,5830.01
1033,Kotak Equity Opportunities Fund,120158,16-Mar-2017,104.1,Nifty LargeMidcap 250 TRI,5894.81
1034,Kotak Equity Opportunities Fund,120158,17-Mar-2017,104.182,Nifty LargeMidcap 250 TRI,5903.17
1035,Kotak Equity Opportunities Fund,120158,20-Mar-2017,103.891,Nifty LargeMidcap 250 TRI,5903.59
1036,Kotak Equity Opportunities Fund,120158,21-Mar-2017,104.49,Nifty LargeMidcap 250 TRI,5899.64
1037,Kotak Equity Opportunities Fund,120158,22-Mar-2017,103.484,Nifty LargeMidcap 250 TRI,5837.64
1038,Kotak Equity Opportunities Fund,120158,23-Mar-2017,104.224,Nifty LargeMidcap 250 TRI,5880.19
1039,Kotak Equity Opportunities Fund,120158,24-Mar-2017,104.639,Nifty LargeMidcap 250 TRI,5898.1
1040,Kotak Equity Opportunities Fund,120158,27-Mar-2017,104.516,Nifty LargeMidcap 250 TRI,5881.41
1041,Kotak Equity Opportunities Fund,120158,28-Mar-2017,105.067,Nifty LargeMidcap 250 TRI,5913.08
1042,Kotak Equity Opportunities Fund,120158,29-Mar-2017,105.204,Nifty LargeMidcap 250 TRI,5938.77
1043,Kotak Equity Opportunities Fund,120158,30-Mar-2017,105.713,Nifty LargeMidcap 250 TRI,5966.27
1044,Kotak Equity Opportunities Fund,120158,31-Mar-2017,106.184,Nifty LargeMidcap 250 TRI,5991.47
1045,Kotak Equity Opportunities Fund,120158,03-Apr-2017,106.85,Nifty LargeMidcap 250 TRI,6036.46
1046,Kotak Equity Opportunities Fund,120158,05-Apr-2017,107.359,Nifty LargeMidcap 250 TRI,6071.51
1047,Kotak Equity Opportunities Fund,120158,06-Apr-2017,107.522,Nifty LargeMidcap 250 TRI,6065.94
1048,Kotak Equity Opportunities Fund,120158,07-Apr-2017,107.582,Nifty LargeMidcap 250 TRI,6034.92
1049,Kotak Equity Opportunities Fund,120158,10-Apr-2017,107.839,Nifty LargeMidcap 250 TRI,6047.41
1050,Kotak Equity Opportunities Fund,120158,11-Apr-2017,108.504,Nifty LargeMidcap 250 TRI,6093.66
1051,Kotak Equity Opportunities Fund,120158,12-Apr-2017,108.328,Nifty LargeMidcap 250 TRI,6064.74
1052,Kotak Equity Opportunities Fund,120158,13-Apr-2017,108.3,Nifty LargeMidcap 250 TRI,6041.16
1053,Kotak Equity Opportunities Fund,120158,17-Apr-2017,108.517,Nifty LargeMidcap 250 TRI,6045.59
1054,Kotak Equity Opportunities Fund,120158,18-Apr-2017,108.016,Nifty LargeMidcap 250 TRI,6022.52
1055,Kotak Equity Opportunities Fund,120158,19-Apr-2017,108.147,Nifty LargeMidcap 250 TRI,6043.7
1056,Kotak Equity Opportunities Fund,120158,20-Apr-2017,108.855,Nifty LargeMidcap 250 TRI,6081.89
1057,Kotak Equity Opportunities Fund,120158,21-Apr-2017,108.657,Nifty LargeMidcap 250 TRI,6074
1058,Kotak Equity Opportunities Fund,120158,24-Apr-2017,109.905,Nifty LargeMidcap 250 TRI,6128.34
1059,Kotak Equity Opportunities Fund,120158,25-Apr-2017,111.023,Nifty LargeMidcap 250 TRI,6183.51
1060,Kotak Equity Opportunities Fund,120158,26-Apr-2017,111.382,Nifty LargeMidcap 250 TRI,6186.06
1061,Kotak Equity Opportunities Fund,120158,27-Apr-2017,111.206,Nifty LargeMidcap 250 TRI,6185.1
1062,Kotak Equity Opportunities Fund,120158,28-Apr-2017,110.926,Nifty LargeMidcap 250 TRI,6197.51
1063,Kotak Equity Opportunities Fund,120158,02-May-2017,111.161,Nifty LargeMidcap 250 TRI,6213.75
1064,Kotak Equity Opportunities Fund,120158,03-May-2017,111.023,Nifty LargeMidcap 250 TRI,6204.01
1065,Kotak Equity Opportunities Fund,120158,04-May-2017,111.583,Nifty LargeMidcap 250 TRI,6233.29
1066,Kotak Equity Opportunities Fund,120158,05-May-2017,110.547,Nifty LargeMidcap 250 TRI,6185.14
1067,Kotak Equity Opportunities Fund,120158,08-May-2017,110.863,Nifty LargeMidcap 250 TRI,6211.64
1068,Kotak Equity Opportunities Fund,120158,09-May-2017,111.045,Nifty LargeMidcap 250 TRI,6224.17
1069,Kotak Equity Opportunities Fund,120158,10-May-2017,111.931,Nifty LargeMidcap 250 TRI,6273.31
1070,Kotak Equity Opportunities Fund,120158,11-May-2017,112.22,Nifty LargeMidcap 250 TRI,6281.36
1071,Kotak Equity Opportunities Fund,120158,12-May-2017,111.676,Nifty LargeMidcap 250 TRI,6246.73
1072,Kotak Equity Opportunities Fund,120158,15-May-2017,112.406,Nifty LargeMidcap 250 TRI,6296.23
1073,Kotak Equity Opportunities Fund,120158,16-May-2017,113.09,Nifty LargeMidcap 250 TRI,6326.48
1074,Kotak Equity Opportunities Fund,120158,17-May-2017,112.922,Nifty LargeMidcap 250 TRI,6317.45
1075,Kotak Equity Opportunities Fund,120158,18-May-2017,111.414,Nifty LargeMidcap 250 TRI,6210.94
1076,Kotak Equity Opportunities Fund,120158,19-May-2017,110.802,Nifty LargeMidcap 250 TRI,6184.35
1077,Kotak Equity Opportunities Fund,120158,22-May-2017,110.285,Nifty LargeMidcap 250 TRI,6151.03
1078,Kotak Equity Opportunities Fund,120158,23-May-2017,109.376,Nifty LargeMidcap 250 TRI,6079.61
1079,Kotak Equity Opportunities Fund,120158,24-May-2017,108.604,Nifty LargeMidcap 250 TRI,6034.19
1080,Kotak Equity Opportunities Fund,120158,25-May-2017,110.1,Nifty LargeMidcap 250 TRI,6126.16
1081,Kotak Equity Opportunities Fund,120158,26-May-2017,111.587,Nifty LargeMidcap 250 TRI,6200.99
1082,Kotak Equity Opportunities Fund,120158,29-May-2017,111.247,Nifty LargeMidcap 250 TRI,6151.44
1083,Kotak Equity Opportunities Fund,120158,30-May-2017,111.888,Nifty LargeMidcap 250 TRI,6182.25
1084,Kotak Equity Opportunities Fund,120158,31-May-2017,112.579,Nifty LargeMidcap 250 TRI,6217.95
1085,Kotak Equity Opportunities Fund,120158,01-Jun-2017,112.628,Nifty LargeMidcap 250 TRI,6249.67
1086,Kotak Equity Opportunities Fund,120158,02-Jun-2017,113.149,Nifty LargeMidcap 250 TRI,6283.58
1087,Kotak Equity Opportunities Fund,120158,05-Jun-2017,113.464,Nifty LargeMidcap 250 TRI,6312.22
1088,Kotak Equity Opportunities Fund,120158,06-Jun-2017,112.819,Nifty LargeMidcap 250 TRI,6287.37
1089,Kotak Equity Opportunities Fund,120158,07-Jun-2017,113.171,Nifty LargeMidcap 250 TRI,6322.57
1090,Kotak Equity Opportunities Fund,120158,08-Jun-2017,113.212,Nifty LargeMidcap 250 TRI,6326.12
1091,Kotak Equity Opportunities Fund,120158,09-Jun-2017,113.419,Nifty LargeMidcap 250 TRI,6344.99
1092,Kotak Equity Opportunities Fund,120158,12-Jun-2017,112.71,Nifty LargeMidcap 250 TRI,6307.14
1093,Kotak Equity Opportunities Fund,120158,13-Jun-2017,112.811,Nifty LargeMidcap 250 TRI,6310.08
1094,Kotak Equity Opportunities Fund,120158,14-Jun-2017,112.885,Nifty LargeMidcap 250 TRI,6330.51
1095,Kotak Equity Opportunities Fund,120158,15-Jun-2017,112.608,Nifty LargeMidcap 250 TRI,6322.43
1096,Kotak Equity Opportunities Fund,120158,16-Jun-2017,113.02,Nifty LargeMidcap 250 TRI,6325.72
1097,Kotak Equity Opportunities Fund,120158,19-Jun-2017,113.574,Nifty LargeMidcap 250 TRI,6340.89
1098,Kotak Equity Opportunities Fund,120158,20-Jun-2017,113.394,Nifty LargeMidcap 250 TRI,6344.72
1099,Kotak Equity Opportunities Fund,120158,21-Jun-2017,113.271,Nifty LargeMidcap 250 TRI,6341.67
1100,Kotak Equity Opportunities Fund,120158,22-Jun-2017,112.805,Nifty LargeMidcap 250 TRI,6322.24
1101,Kotak Equity Opportunities Fund,120158,23-Jun-2017,111.972,Nifty LargeMidcap 250 TRI,6261.47
1102,Kotak Equity Opportunities Fund,120158,27-Jun-2017,110.906,Nifty LargeMidcap 250 TRI,6201.43
1103,Kotak Equity Opportunities Fund,120158,28-Jun-2017,110.659,Nifty LargeMidcap 250 TRI,6202.96
1104,Kotak Equity Opportunities Fund,120158,29-Jun-2017,111.084,Nifty LargeMidcap 250 TRI,6228.37
1105,Kotak Equity Opportunities Fund,120158,30-Jun-2017,111.596,Nifty LargeMidcap 250 TRI,6266.39
1106,Kotak Equity Opportunities Fund,120158,03-Jul-2017,112.841,Nifty LargeMidcap 250 TRI,6326
1107,Kotak Equity Opportunities Fund,120158,04-Jul-2017,112.975,Nifty LargeMidcap 250 TRI,6317.73
1108,Kotak Equity Opportunities Fund,120158,05-Jul-2017,113.576,Nifty LargeMidcap 250 TRI,6359.86
1109,Kotak Equity Opportunities Fund,120158,06-Jul-2017,113.978,Nifty LargeMidcap 250 TRI,6380.1
1110,Kotak Equity Opportunities Fund,120158,07-Jul-2017,113.94,Nifty LargeMidcap 250 TRI,6379.84
1111,Kotak Equity Opportunities Fund,120158,10-Jul-2017,114.822,Nifty LargeMidcap 250 TRI,6426.22
1112,Kotak Equity Opportunities Fund,120158,11-Jul-2017,114.9,Nifty LargeMidcap 250 TRI,6403.32
1113,Kotak Equity Opportunities Fund,120158,12-Jul-2017,115.372,Nifty LargeMidcap 250 TRI,6439.46
1114,Kotak Equity Opportunities Fund,120158,13-Jul-2017,116.286,Nifty LargeMidcap 250 TRI,6482.12
1115,Kotak Equity Opportunities Fund,120158,14-Jul-2017,116.394,Nifty LargeMidcap 250 TRI,6482.49
1116,Kotak Equity Opportunities Fund,120158,17-Jul-2017,116.477,Nifty LargeMidcap 250 TRI,6490.43
1117,Kotak Equity Opportunities Fund,120158,18-Jul-2017,115.477,Nifty LargeMidcap 250 TRI,6444.6
1118,Kotak Equity Opportunities Fund,120158,19-Jul-2017,116.101,Nifty LargeMidcap 250 TRI,6496.64
1119,Kotak Equity Opportunities Fund,120158,20-Jul-2017,115.493,Nifty LargeMidcap 250 TRI,6484.51
1120,Kotak Equity Opportunities Fund,120158,21-Jul-2017,115.807,Nifty LargeMidcap 250 TRI,6495.61
1121,Kotak Equity Opportunities Fund,120158,24-Jul-2017,116.217,Nifty LargeMidcap 250 TRI,6514.34
1122,Kotak Equity Opportunities Fund,120158,25-Jul-2017,116.178,Nifty LargeMidcap 250 TRI,6530.68
1123,Kotak Equity Opportunities Fund,120158,26-Jul-2017,116.632,Nifty LargeMidcap 250 TRI,6553.13
1124,Kotak Equity Opportunities Fund,120158,27-Jul-2017,116.535,Nifty LargeMidcap 250 TRI,6549.75
1125,Kotak Equity Opportunities Fund,120158,28-Jul-2017,116.68,Nifty LargeMidcap 250 TRI,6565.68
1126,Kotak Equity Opportunities Fund,120158,31-Jul-2017,117.796,Nifty LargeMidcap 250 TRI,6596.12
1127,Kotak Equity Opportunities Fund,120158,01-Aug-2017,117.992,Nifty LargeMidcap 250 TRI,6605.73
1128,Kotak Equity Opportunities Fund,120158,02-Aug-2017,117.842,Nifty LargeMidcap 250 TRI,6596.4
1129,Kotak Equity Opportunities Fund,120158,03-Aug-2017,117.164,Nifty LargeMidcap 250 TRI,6542.44
1130,Kotak Equity Opportunities Fund,120158,04-Aug-2017,117.815,Nifty LargeMidcap 250 TRI,6573.18
1131,Kotak Equity Opportunities Fund,120158,07-Aug-2017,118.57,Nifty LargeMidcap 250 TRI,6616.81
1132,Kotak Equity Opportunities Fund,120158,08-Aug-2017,117.369,Nifty LargeMidcap 250 TRI,6562.29
1133,Kotak Equity Opportunities Fund,120158,09-Aug-2017,116.013,Nifty LargeMidcap 250 TRI,6481.69
1134,Kotak Equity Opportunities Fund,120158,10-Aug-2017,114.16,Nifty LargeMidcap 250 TRI,6347.89
1135,Kotak Equity Opportunities Fund,120158,11-Aug-2017,113.852,Nifty LargeMidcap 250 TRI,6304.35
1136,Kotak Equity Opportunities Fund,120158,14-Aug-2017,115.592,Nifty LargeMidcap 250 TRI,6415.38
1137,Kotak Equity Opportunities Fund,120158,16-Aug-2017,116.922,Nifty LargeMidcap 250 TRI,6491.91
1138,Kotak Equity Opportunities Fund,120158,17-Aug-2017,116.991,Nifty LargeMidcap 250 TRI,6494.51
1139,Kotak Equity Opportunities Fund,120158,18-Aug-2017,116.439,Nifty LargeMidcap 250 TRI,6464.36
1140,Kotak Equity Opportunities Fund,120158,21-Aug-2017,115.383,Nifty LargeMidcap 250 TRI,6401.11
1141,Kotak Equity Opportunities Fund,120158,22-Aug-2017,115.225,Nifty LargeMidcap 250 TRI,6382.73
1142,Kotak Equity Opportunities Fund,120158,23-Aug-2017,116.167,Nifty LargeMidcap 250 TRI,6448.68
1143,Kotak Equity Opportunities Fund,120158,24-Aug-2017,116.173,Nifty LargeMidcap 250 TRI,6469.98
1144,Kotak Equity Opportunities Fund,120158,28-Aug-2017,116.921,Nifty LargeMidcap 250 TRI,6525.2
1145,Kotak Equity Opportunities Fund,120158,29-Aug-2017,115.838,Nifty LargeMidcap 250 TRI,6458.99
1146,Kotak Equity Opportunities Fund,120158,30-Aug-2017,117.034,Nifty LargeMidcap 250 TRI,6531.32
1147,Kotak Equity Opportunities Fund,120158,31-Aug-2017,117.614,Nifty LargeMidcap 250 TRI,6562.4
1148,Kotak Equity Opportunities Fund,120158,01-Sep-2017,118.325,Nifty LargeMidcap 250 TRI,6611.73
1149,Kotak Equity Opportunities Fund,120158,04-Sep-2017,117.674,Nifty LargeMidcap 250 TRI,6570.39
1150,Kotak Equity Opportunities Fund,120158,05-Sep-2017,118.458,Nifty LargeMidcap 250 TRI,6615.92
1151,Kotak Equity Opportunities Fund,120158,06-Sep-2017,118.199,Nifty LargeMidcap 250 TRI,6611.72
1152,Kotak Equity Opportunities Fund,120158,07-Sep-2017,118.436,Nifty LargeMidcap 250 TRI,6633.24
1153,Kotak Equity Opportunities Fund,120158,08-Sep-2017,118.276,Nifty LargeMidcap 250 TRI,6628.44
1154,Kotak Equity Opportunities Fund,120158,11-Sep-2017,119.237,Nifty LargeMidcap 250 TRI,6676.67
1155,Kotak Equity Opportunities Fund,120158,12-Sep-2017,120.249,Nifty LargeMidcap 250 TRI,6741.56
1156,Kotak Equity Opportunities Fund,120158,13-Sep-2017,119.585,Nifty LargeMidcap 250 TRI,6714.87
1157,Kotak Equity Opportunities Fund,120158,14-Sep-2017,119.662,Nifty LargeMidcap 250 TRI,6740.7
1158,Kotak Equity Opportunities Fund,120158,15-Sep-2017,119.552,Nifty LargeMidcap 250 TRI,6753.9
1159,Kotak Equity Opportunities Fund,120158,18-Sep-2017,120.195,Nifty LargeMidcap 250 TRI,6801.96
1160,Kotak Equity Opportunities Fund,120158,19-Sep-2017,120.425,Nifty LargeMidcap 250 TRI,6806.65
1161,Kotak Equity Opportunities Fund,120158,20-Sep-2017,120.051,Nifty LargeMidcap 250 TRI,6789.07
1162,Kotak Equity Opportunities Fund,120158,21-Sep-2017,119.788,Nifty LargeMidcap 250 TRI,6769.62
1163,Kotak Equity Opportunities Fund,120158,22-Sep-2017,117.291,Nifty LargeMidcap 250 TRI,6623.56
1164,Kotak Equity Opportunities Fund,120158,25-Sep-2017,115.903,Nifty LargeMidcap 250 TRI,6540.05
1165,Kotak Equity Opportunities Fund,120158,26-Sep-2017,116.106,Nifty LargeMidcap 250 TRI,6565.97
1166,Kotak Equity Opportunities Fund,120158,27-Sep-2017,114.48,Nifty LargeMidcap 250 TRI,6458.9
1167,Kotak Equity Opportunities Fund,120158,28-Sep-2017,114.828,Nifty LargeMidcap 250 TRI,6494.38
1168,Kotak Equity Opportunities Fund,120158,29-Sep-2017,115.7,Nifty LargeMidcap 250 TRI,6532.45
1169,Kotak Equity Opportunities Fund,120158,03-Oct-2017,116.683,Nifty LargeMidcap 250 TRI,6579.25
1170,Kotak Equity Opportunities Fund,120158,04-Oct-2017,117.139,Nifty LargeMidcap 250 TRI,6608.97
1171,Kotak Equity Opportunities Fund,120158,05-Oct-2017,117.089,Nifty LargeMidcap 250 TRI,6620.85
1172,Kotak Equity Opportunities Fund,120158,06-Oct-2017,117.969,Nifty LargeMidcap 250 TRI,6682.54
1173,Kotak Equity Opportunities Fund,120158,09-Oct-2017,117.992,Nifty LargeMidcap 250 TRI,6686.54
1174,Kotak Equity Opportunities Fund,120158,10-Oct-2017,118.73,Nifty LargeMidcap 250 TRI,6724.91
1175,Kotak Equity Opportunities Fund,120158,11-Oct-2017,118.391,Nifty LargeMidcap 250 TRI,6682.11
1176,Kotak Equity Opportunities Fund,120158,12-Oct-2017,119.565,Nifty LargeMidcap 250 TRI,6755.78
1177,Kotak Equity Opportunities Fund,120158,13-Oct-2017,119.6,Nifty LargeMidcap 250 TRI,6779.93
1178,Kotak Equity Opportunities Fund,120158,16-Oct-2017,119.716,Nifty LargeMidcap 250 TRI,6819.3
1179,Kotak Equity Opportunities Fund,120158,17-Oct-2017,119.858,Nifty LargeMidcap 250 TRI,6835.82
1180,Kotak Equity Opportunities Fund,120158,18-Oct-2017,119.768,Nifty LargeMidcap 250 TRI,6822.61
1181,Kotak Equity Opportunities Fund,120158,23-Oct-2017,119.821,Nifty LargeMidcap 250 TRI,6819.22
1182,Kotak Equity Opportunities Fund,120158,24-Oct-2017,120.143,Nifty LargeMidcap 250 TRI,6838.17
